,name,width,height,class,xmin,ymin,xmax,ymax
5087,Y9CHk-mlQq_PV3jN_cGoOw,[5344],[3006],['speed-limit'],[2198.3984375],[2064.42333984375],[2223.1875],[2092.31103515625]
5088,Y9YQ4KIe9w4nbmJ0U51voQ,"[4128, 4128]","[3096, 3096]","['no-right-left-or-u-turn', 'no-right-left-or-u-turn']","[1696.1484375, 897.9609375]","[1595.619140625, 1657.599609375]","[1763.671875, 989.671875]","[1661.37890625, 1736.96484375]"
5089,YA0J7e1avq-THHh8kt0ZPw,[2560],[1920],['no-entry'],[382.5],[897.1875],[409.375],[936.5625]
5090,YAlL5EvojGWYaMlkQfizYA,[1920],[1080],['no-right-left-or-u-turn'],[1445.15625],[285.556640625],[1477.96875],[343.828125]
5091,YAw7dMGlTvCmbl13hGdxFA,"[2592, 2592]","[1944, 1944]","['speed-limit', 'speed-limit']","[1847.8125, 1018.1953125]","[726.15234375, 854.771484375]","[1886.4140625, 1046.671875]","[765.544921875, 888.46875]"
5092,YB5-0SAc7nzs4DzFWFK0Xg,[3264],[1840],['no-stopping-no-parking'],[2326.875],[491.4453125],[2444.8125],[608.2421875]
5093,YBhOhRCdH9hB4OQzO4Bc3g,"[4032, 4032, 4032]","[3024, 3024, 3024]","['other', 'other', 'other']","[1280.671875, 1421.4375, 2525.90625]","[921.375, 928.01953125, 1429.3125]","[1347.609375, 1490.34375, 2555.4375]","[984.12890625, 990.7734375, 1494.28125]"
5094,YCBPjYjfEWo6phFt0xgjYw,[4128],[3096],['no-stopping-no-parking'],[3170.578125],[1161.755859375],[3280.4296875],[1294.787109375]
5095,YCIiuydvzzrEmy0IZDV3LA,"[4032, 4032]","[2268, 2268]","['speed-limit', 'speed-limit']","[1620.28125, 3056.484375]","[1113.5126953125, 1210.9658203125]","[1668.515625, 3104.71875]","[1160.578125, 1258.5849609375]"
5096,YCPtdANOaxftGsYmkJy-Rg,[1600],[1200],['other'],[1276.171875],[667.08984375],[1345.703125],[723.92578125]
5097,YCrK22PP9vbpnMnEmjO5gg,"[3264, 3264]","[2448, 2448]","['no-right-left-or-u-turn', 'speed-limit']","[1109.25, 1111.640625]","[1200.09375, 1249.1015625]","[1164.234375, 1154.671875]","[1250.296875, 1287.94921875]"
5098,YCx55fTgLCcMMRAKZBpgYA,"[4128, 4128]","[3096, 3096]","['no-stopping-no-parking', 'no-stopping-no-parking']","[2331.0703125, 1638.703125]","[1909.30078125, 1973.548828125]","[2395.5703125, 1670.953125]","[1982.619140625, 2007.5625]"
5099,YD-KOUolOgCMmFia2AgjGQ,[1280],[720],['other'],[23.125],[378.28125],[38.4375],[402.1875]
5100,YDISBQdb_iv9a3rkVb7_MA,[4032],[3024],['no-right-left-or-u-turn'],[1672.453125],[1716.50390625],[1721.671875],[1765.96875]
5101,YDUamDAco3ANY2LBLW8NHQ,[4608],[3456],['other'],[880.875],[1415.8125],[963.0],[1484.15625]
5102,YDm2WsOx3reOWH1gvFP6Qg,[3264],[2448],['speed-limit'],[2715.75],[1757.70703125],[2784.28125],[1818.66796875]
5103,YDmo9hQhwD3z5gikMPJtLg,"[4032, 4032, 4032]","[3024, 3024, 3024]","['no-stopping-no-parking', 'no-stopping-no-parking', 'other']","[3098.8125, 1575.0, 1589.765625]","[2042.82421875, 2035.44140625, 1892.953125]","[3146.0625, 1669.5, 1682.296875]","[2143.96875, 2129.94140625, 1985.9765625]"
5104,YE8SwBJVVZYkNk7loP6eTg,"[3264, 3264]","[2448, 2448]","['speed-limit', 'no-stopping-no-parking']","[1971.46875, 1972.265625]","[1277.7890625, 1347.1171875]","[2029.640625, 2030.4375]","[1334.56640625, 1405.08984375]"
5105,YE9v-fNuuQZrcK3YjtzOqg,"[3264, 3264, 3264]","[2448, 2448, 2448]","['no-stopping-no-parking', 'no-stopping-no-parking', 'other']","[2200.96875, 1585.78125, 1723.640625]","[1348.3125, 1600.5234375, 1481.58984375]","[2315.71875, 1628.8125, 1773.046875]","[1480.9921875, 1646.54296875, 1534.18359375]"
5106,YFtbSpWNPJEG4rf5DoV6sA,[3968],[2976],['no-stopping-no-parking'],[2023.71875],[1049.8828125],[2125.4375],[1153.78125]
5107,YGDGrN_rShSHot_cPTsghw,[4608],[3456],['speed-limit'],[1365.75],[2210.625],[1427.625],[2276.4375]
5108,YGIYDzdAliVaFAh0dXk4ng,[5312],[2988],['no-right-left-or-u-turn'],[3570.296875],[1459.7138671875],[3632.546875],[1520.26171875]
5109,YGOcuDZXNGrGmkRKV8ssgw,[4128],[3096],['no-stopping-no-parking'],[3202.828125],[1476.193359375],[3327.796875],[1591.083984375]
5110,YHpLPPLtAXl15jgbvLRRkg,[3840],[2160],['no-right-left-or-u-turn'],[1781.25],[891.73828125],[1806.5625],[915.46875]
5111,YI_5WAdQeAIw5Ts6Gp-Vlw,"[3648, 3648]","[2736, 2736]","['no-stopping-no-parking', 'no-stopping-no-parking']","[790.875, 2168.671875]","[1053.38671875, 1069.41796875]","[902.203125, 2209.640625]","[1166.94140625, 1120.8515625]"
5112,YK8DUo_REjHKNL1HPtpEiw,[3264],[2448],['speed-limit'],[1377.796875],[1024.98046875],[1439.953125],[1085.94140625]
5113,YKQf0PGxVwi7Lkk5V-Qbcg,[3984],[2988],['no-stopping-no-parking'],[3290.49609375],[714.1728515625],[3437.3671875],[1018.37109375]
5114,YKzII3UXzQYr2zTht8p7Mw,[3264],[2448],['other'],[1197.703125],[1152.87890625],[1224.0],[1188.73828125]
5115,YMB2DVjeF0hfwayBwts36g,[3264],[2448],['speed-limit'],[1747.546875],[1450.51171875],[1779.421875],[1482.78515625]
5116,YMa2Mf_aoqjUGjsELdhJvg,[3264],[2448],['road-closed'],[753.84375],[1010.63671875],[838.3125],[1096.69921875]
5117,YMqF2k8hmxuQhCwZawPOSA,[3264],[2448],['speed-limit'],[2386.640625],[925.76953125],[2448.796875],[995.6953125]
5118,YN5UE3C8v5UfgE97LRvIRg,[3264],[2448],['no-right-left-or-u-turn'],[2594.625],[1369.828125],[2684.671875],[1458.87890625]
5119,YN71qs_ON3ImrgVN_ioBDg,[1920],[1080],['no-stopping-no-parking'],[191.25],[288.984375],[315.46875],[398.935546875]
5120,YNEoUJw5kwskc_3mPokTfA,[6934],[2942],['no-stopping-no-parking'],[1950.1875],[1470.28173828125],[1963.73046875],[1499.73046875]
5121,YO2cGM6Kny-qFCu7igUhqA,[4128],[2518],['other'],[2465.109375],[967.6103515625],[2588.0625],[1088.71533203125]
5122,YO6Iv6j2P49cm17h6CqBUg,"[2592, 2592, 2592]","[1944, 1944, 1944]","['other', 'other', 'speed-limit']","[948.5859375, 846.0703125, 1192.8515625]","[613.1953125, 552.919921875, 732.796875]","[1013.765625, 911.25, 1259.296875]","[678.216796875, 618.890625, 803.513671875]"
5123,YPSCLJqIyvQBV8l8Yoy0XA,[4208],[3120],['no-entry'],[3431.328125],[1197.421875],[3446.73828125],[1211.89453125]
5124,YQ3siAJ10mwhxRtHULhvBw,"[4032, 4032]","[3024, 3024]","['other', 'no-stopping-no-parking']","[1727.578125, 1722.65625]","[1534.1484375, 1474.34765625]","[1769.90625, 1768.921875]","[1576.96875, 1521.59765625]"
5125,YQU09zTL67ZWQlQLzK3AtQ,"[4160, 4160]","[3120, 3120]","['no-stopping-no-parking', 'no-stopping-no-parking']","[3232.734375, 2760.46875]","[1761.09375, 1671.97265625]","[3313.984375, 2792.96875]","[1905.05859375, 1766.42578125]"
5126,YRw3Q71r6MW9jw5OW1_U_g,[4032],[3024],['no-entry'],[587.671875],[1954.23046875],[617.203125],[1980.0703125]
5127,YSMcRWqO8WgQcBhDV9Ig7w,[3264],[1836],['no-stopping-no-parking'],[2945.25],[1612.775390625],[2977.921875],[1641.0146484375]
5128,YTEvXN0WKIFw-AhbD4Kg0A,[3200],[1800],['no-entry'],[2111.71875],[1229.58984375],[2226.5625],[1342.96875]
5129,YTHxR1zN_wzwDuQ26xuknA,[3264],[2448],['other'],[2016.09375],[1621.44140625],[2107.734375],[1714.67578125]
5130,YUD-B0JteXmHZQzzh-SKbw,[3264],[2448],['no-entry'],[2039.203125],[1418.8359375],[2055.9375],[1433.77734375]
5131,YUJsc8xojJnjZuz-ig-phA,[4032],[3024],['no-entry'],[662.484375],[1168.69921875],[678.234375],[1217.42578125]
5132,YUbONG29nApiBU5HsByyXw,[3264],[2448],['no-stopping-no-parking'],[2010.515625],[1091.91796875],[2053.546875],[1158.85546875]
5133,YVfWOi1HjdaF845D34JK5A,[1920],[1080],['speed-limit'],[891.09375],[401.30859375],[906.5625],[422.666015625]
5134,YWWze7ZIYTBaL1TgUnCODQ,"[4160, 4160]","[3120, 3120]","['speed-limit', 'no-stopping-no-parking']","[534.21875, 528.125]","[2101.58203125, 2167.8515625]","[600.234375, 600.234375]","[2162.51953125, 2224.98046875]"
5135,YWb17hTK2pdgevETc1ccng,[2304],[1296],['speed-limit'],[2124.5625],[603.703125],[2156.625],[644.203125]
5136,YWpa6zo4huxT-8k43Lq3aw,[3264],[2448],['no-entry'],[1071.0],[1347.71484375],[1120.40625],[1402.1015625]
5137,YX-kKnj_qcx6ahJaTMeQ_Q,[4160],[3120],['speed-limit'],[899.84375],[1870.01953125],[1014.609375],[1984.27734375]
5138,YXg3x7GXbpBrR_tWRmJlFA,"[3840, 3840]","[2160, 2160]","['no-right-left-or-u-turn', 'no-right-left-or-u-turn']","[2344.6875, 2153.4375]","[966.62109375, 965.56640625]","[2370.9375, 2175.9375]","[991.93359375, 988.76953125]"
5139,YYLnQqADT8e52q-wxG6d_A,[3264],[2448],['speed-limit'],[1232.765625],[934.734375],[1298.109375],[1020.19921875]
5140,YYNslusTZVdbPl9FjIXI5g,[3264],[2448],['speed-limit'],[2632.078125],[1623.83203125],[2711.765625],[1697.34375]
5141,Y_IMwHiWW-EiBgmnbXU6jg,[4160],[3120],['speed-limit'],[2691.40625],[1357.3828125],[2747.265625],[1411.46484375]
5142,Y_S1DpSyzsaE4uJfMf5IpQ,[5660],[2830],['speed-limit'],[131.2744140625],[1336.92626953125],[152.001953125],[1359.03564453125]
5143,Y_U1kBTVMvN5W5zCKwUk7Q,"[4000, 4000]","[3000, 3000]","['speed-limit', 'speed-limit']","[2829.1015625, 3250.9765625]","[1311.767578125, 1279.541015625]","[2852.5390625, 3288.0859375]","[1347.65625, 1336.669921875]"
5144,Y_tsyrEbIExD0baQSyy7RA,[3264],[1836],['no-stopping-no-parking'],[1574.625],[942.205078125],[1607.296875],[975.375]
5145,Ya3dnQrtpri0RJcRKgut9g,[4000],[3000],['no-right-left-or-u-turn'],[1196.2890625],[1086.9140625],[1242.1875],[1134.521484375]
5146,Ya59BVmJTpdRnY0ynvmc3Q,"[4208, 4208]","[3120, 3120]","['other', 'other']","[810.57421875, 382.171875]","[1889.82421875, 1755.76171875]","[854.75, 430.45703125]","[1930.95703125, 1804.51171875]"
5147,YaeUpTutGNZAoUw3t92A8A,"[3264, 3264]","[2448, 2448]","['other', 'other']","[2276.671875, 2189.8125]","[1308.8671875, 1343.53125]","[2310.140625, 2224.078125]","[1342.3359375, 1377.59765625]"
5148,YaxZB2AOTklGiwlRLEa-fQ,"[3968, 3968]","[2976, 2976]","['other', 'no-entry']","[1634.28125, 1106.3125]","[1768.453125, 1770.6328125]","[1653.65625, 1127.625]","[1784.4375, 1793.8828125]"
5149,Yb0lXtrKiwBEQvHQeYyUZQ,"[3104, 3104]","[3104, 3104]","['no-entry', 'no-entry']","[1998.3515625, 1758.125]","[2047.609375, 2071.1015625]","[2023.359375, 1779.34375]","[2090.8046875, 2106.71875]"
5150,Yb4wGEqLYgMp4-kfbbhPPQ,[4032],[3024],['road-closed'],[1371.234375],[2290.88671875],[1389.9375],[2310.8203125]
5151,YbEKY_r8cDVy3hMONSDZWQ,[4000],[3000],['no-right-left-or-u-turn'],[2684.5703125],[1623.779296875],[2746.09375],[1686.03515625]
5152,YbsTs602N522UVc4YwN2vg,[3840],[2160],['no-entry'],[3220.3125],[1189.6875],[3253.125],[1245.05859375]
5153,YczcO6gPscO1Xzqu1BGENw,"[4128, 4128, 4128]","[3096, 3096, 3096]","['other', 'no-right-left-or-u-turn', 'no-entry']","[91.7109375, 2904.515625, 2045.859375]","[2078.61328125, 2120.185546875, 2146.640625]","[135.046875, 2947.8515625, 2071.0546875]","[2125.4765625, 2166.29296875, 2174.607421875]"
5154,YdAglZykidpfGXgPNqTBBg,[4128],[2322],['no-stopping-no-parking'],[1664.90625],[1179.140625],[1685.0625],[1198.98193359375]
5155,YdE9FboKNA5qHszscNXWqg,"[4032, 4032]","[3024, 3024]","['speed-limit', 'speed-limit']","[48.234375, 1212.75]","[1851.609375, 1827.984375]","[131.90625, 1275.75]","[1921.74609375, 1890.0]"
5156,YdFRu0JD1U1VOLAVnbhwBg,[4032],[3024],['speed-limit'],[2281.78125],[2315.98828125],[2304.421875],[2341.828125]
5157,YeK2TD8qxGeNbCwMln58Cg,"[4160, 4160]","[3120, 3120]","['no-stopping-no-parking', 'no-entry']","[2610.15625, 1162.890625]","[1374.90234375, 1774.04296875]","[2735.078125, 1190.3125]","[1494.4921875, 1797.65625]"
5158,YeN03L34Mjy_XAmGx0rOww,[3264],[1836],['no-stopping-no-parking'],[1322.8125],[903.2080078125],[1361.0625],[942.205078125]
5159,Yf5yxEcvN4hwM830cMW2_Q,[4032],[3024],['no-stopping-no-parking'],[964.6875],[1707.64453125],[1053.28125],[1798.453125]
5160,YfE4Juz-O5MK6E-tWvCpmg,"[3264, 3264]","[2448, 2448]","['speed-limit', 'no-stopping-no-parking']","[2001.75, 1541.15625]","[487.6875, 498.4453125]","[2141.203125, 1682.203125]","[631.125, 639.4921875]"
5161,YfGZeqW9y_oIzMsFPXwJag,[2560],[1920],['road-closed'],[1054.375],[367.03125],[1136.875],[457.96875]
5162,YfzoItziTNANdPt319e-LQ,[4208],[3120],['speed-limit'],[1589.30078125],[1915.72265625],[1627.3125],[1954.5703125]
5163,Yg1Im3RxA91yzO_4jI6NTQ,"[4000, 4000]","[3000, 3000]","['speed-limit', 'speed-limit']","[1313.4765625, 2549.8046875]","[1091.30859375, 1157.2265625]","[1364.2578125, 2602.5390625]","[1149.90234375, 1219.482421875]"
5164,Yg4PzdtGbfeBp_XDQ1PStw,[1600],[1200],['speed-limit'],[1382.8125],[437.6953125],[1440.625],[498.046875]
5165,YgyWB_3dArpURX7OkC8FSg,"[8000, 8000, 8000, 8000, 8000]","[4000, 4000, 4000, 4000, 4000]","['other', 'no-stopping-no-parking', 'speed-limit', 'other', 'no-stopping-no-parking']","[5410.15625, 6404.296875, 6416.015625, 4761.71875, 6070.3125]","[1989.2578125, 1993.1640625, 2040.0390625, 1969.7265625, 1996.09375]","[5447.265625, 6433.59375, 6443.359375, 4783.203125, 6093.75]","[2029.296875, 2037.109375, 2082.03125, 1993.1640625, 2035.15625]"
5166,YiCPezQwxuDNaW0b-gdZxA,[2560],[1536],['speed-limit'],[1470.625],[1057.125],[1495.625],[1082.25]
5167,YifSJiOkq0oc7FABfyVXrA,"[3968, 3968]","[2976, 2976]","['no-right-left-or-u-turn', 'no-entry']","[2180.65625, 2108.0]","[1317.2578125, 1396.453125]","[2319.1875, 2172.90625]","[1490.1796875, 1539.5859375]"
5168,YitOGA-Y9yQ2yh14jLusMQ,"[3000, 3000, 3000, 3000]","[2250, 2250, 2250, 2250]","['no-right-left-or-u-turn', 'no-entry', 'no-entry', 'no-right-left-or-u-turn']","[1354.98046875, 2934.08203125, 2198.73046875, 2945.80078125]","[683.349609375, 741.5771484375, 903.076171875, 873.4130859375]","[1405.517578125, 2998.53515625, 2222.16796875, 2999.267578125]","[732.7880859375, 866.8212890625, 953.61328125, 968.44482421875]"
5169,Yj-jPKO07iUNrJNQHUcVtw,[1920],[1080],['speed-limit'],[982.96875],[555.8203125],[1000.3125],[573.486328125]
5170,YjSJw8m4VnfV27_0HS_tFQ,[4032],[3024],['no-right-left-or-u-turn'],[950.90625],[1876.7109375],[992.25],[1915.1015625]
5171,Ykommogpbo45Wks_ZuRSpw,[3264],[2448],['no-entry'],[2592.234375],[1267.03125],[2616.140625],[1292.73046875]
5172,YlfKIOSEIR0vwdr9HOW4vw,[3264],[2448],['speed-limit'],[2271.09375],[1036.3359375],[2347.59375],[1108.0546875]
5173,YmP9df3Sq27QLhhS95iujA,[4000],[3000],['no-stopping-no-parking'],[1769.53125],[1315.4296875],[1813.4765625],[1359.375]
5174,YmzKQmvhUZxyKa0i1YHCqQ,[5760],[2880],['no-right-left-or-u-turn'],[3322.96875],[1363.359375],[3366.5625],[1411.875]
5175,Yn5WkZh9NBDJ3rQqbwoqxQ,"[4000, 4000]","[3000, 3000]","['speed-limit', 'speed-limit']","[2446.2890625, 1373.046875]","[2375.244140625, 2326.171875]","[2524.4140625, 1456.0546875]","[2469.7265625, 2423.583984375]"
5176,YnKyAX4bXLhcFKH_rVd-6w,"[4032, 4032]","[3024, 3024]","['no-entry', 'no-entry']","[2511.140625, 3634.3125]","[1372.46484375, 1403.47265625]","[2574.140625, 3711.09375]","[1435.21875, 1470.65625]"
5177,YnSVTyYsgdP6bhpr37WqHA,[3264],[2448],['other'],[392.0625],[1045.8984375],[476.53125],[1124.19140625]
5178,YnVQMtHAoT44jjpvaZPchA,[4000],[3000],['speed-limit'],[1116.2109375],[1338.134765625],[1260.7421875],[1486.81640625]
5179,Yond-HmJzOPd2NPH0YMXRA,"[4032, 4032]","[3024, 3024]","['no-entry', 'no-entry']","[3590.015625, 2945.25]","[2146.921875, 2136.5859375]","[3673.6875, 3032.859375]","[2241.421875, 2230.34765625]"
5180,YpRb3vL8n0-zBd6yBmGqbw,[3264],[2448],['other'],[420.75],[1644.75],[466.171875],[1685.98828125]
5181,YqYDBEhtfPAhV_DdMX2HfA,[4032],[3024],['speed-limit'],[2773.96875],[2104.83984375],[2816.296875],[2147.66015625]
5182,Yqpc23kl4ogCSgQH89XOUA,"[4160, 4160]","[3120, 3120]","['other', 'other']","[2829.53125, 2988.984375]","[1435.83984375, 1405.37109375]","[2854.921875, 3026.5625]","[1464.78515625, 1445.7421875]"
5183,Yr4-DpILwsZS7sAMi4H6aQ,[4032],[3024],['no-stopping-no-parking'],[1358.4375],[1154.671875],[1402.734375],[1200.4453125]
5184,YrcCA-Okv04Wk6qQ8uYjRA,[3264],[2448],['speed-limit'],[2132.4375],[1087.13671875],[2227.265625],[1178.578125]
5185,Yrn-9ZOhMAgBNfjp0wwFAw,"[3264, 3264, 3264]","[2448, 2448, 2448]","['no-entry', 'no-entry', 'no-entry']","[48.609375, 768.984375, 682.125]","[1986.01171875, 1962.703125, 1949.5546875]","[78.09375, 792.890625, 704.4375]","[2017.08984375, 2001.55078125, 2000.35546875]"
5186,YrrTI7J5WUi81u527eTjqw,"[4160, 4160]","[3120, 3120]","['other', 'other']","[3500.859375, 3217.5]","[712.20703125, 694.6875]","[3764.921875, 3504.921875]","[987.94921875, 990.99609375]"
5187,YsPiEwK4MD5EU3_VZjOrzw,"[4160, 4160]","[3120, 3120]","['speed-limit', 'speed-limit']","[1211.640625, 1640.234375]","[1791.5625, 1781.66015625]","[1239.0625, 1663.59375]","[1827.36328125, 1811.3671875]"
5188,Yugr4aP-Z0ApYgDhKnKxtg,[2592],[1936],['speed-limit'],[1179.5625],[1330.52734375],[1259.9296875],[1411.82421875]
5189,YurgPycipyRZABm_4CZS8g,[2560],[1536],['no-stopping-no-parking'],[2380.0],[747.375],[2410.625],[784.875]
5190,YvSHrOc-41R-cmW8d6bfUA,[3264],[2448],['no-stopping-no-parking'],[1662.28125],[931.74609375],[1687.78125],[959.8359375]
5191,YvZ1vwfZ1t6hE1Bugm6Fmw,[4032],[3024],['speed-limit'],[2163.65625],[1815.43359375],[2204.015625],[1860.46875]
5192,YvZenZaSxOVeSaVZXKasXw,[3264],[2448],['speed-limit'],[1966.6875],[1189.93359375],[1998.5625],[1222.8046875]
5193,YwkjxVRhAUpbcFgllvyCVg,"[3264, 3264]","[2448, 2448]","['speed-limit', 'no-stopping-no-parking']","[2181.046875, 2338.828125]","[1515.65625, 1427.203125]","[2221.6875, 2392.21875]","[1555.1015625, 1501.3125]"
5194,Yx97O7KS3dEyBO7ITqHHFw,[3264],[2448],['no-entry'],[1628.8125],[1027.96875],[1648.734375],[1043.5078125]
5195,YykKYLkLL6IX_jiizQf9Lg,[1024],[768],['no-right-left-or-u-turn'],[124.75],[381.375],[258.5],[504.0]
5196,YzTvek33hwDTuYbHx0OyKg,[3264],[2448],['speed-limit'],[2741.25],[650.25],[3034.5],[922.18359375]
5197,YzYRhlu75GizrVu7hvHYXg,"[3264, 3264]","[2448, 2448]","['speed-limit', 'speed-limit']","[827.15625, 1914.890625]","[1221.01171875, 1250.296875]","[890.109375, 1985.015625]","[1280.77734375, 1325.00390625]"
5198,Z0GnP4JgqVzTPBRg6x9QAA,[4032],[3024],['no-stopping-no-parking'],[509.90625],[1340.71875],[550.265625],[1382.80078125]
5199,Z1NBSBl-JU9sPAfopUzqvg,[4608],[3456],['speed-limit'],[1765.125],[1133.15625],[1883.25],[1255.5]
5200,Z1trIsP1TluiqCso6G7zhw,[3264],[2448],['speed-limit'],[1724.4375],[1357.875],[1753.125],[1387.16015625]
5201,Z2-9CpupqBO5jkT7VneAZQ,[4128],[3096],['speed-limit'],[3418.5],[1717.3125],[3483.0],[1792.8984375]
5202,Z2HPZFXTv0izRm54-UyVWw,[3264],[2448],['speed-limit'],[2138.8125],[495.45703125],[2401.78125],[744.08203125]
5203,Z2MMIWpDGZKJotkoOQwvbg,[3264],[2448],['speed-limit'],[513.984375],[1105.06640625],[910.828125],[1486.37109375]
5204,Z3w5R5L-ToWQfVDD1X3tbQ,[3264],[2448],['speed-limit'],[1474.21875],[1837.79296875],[1503.703125],[1867.67578125]
5205,Z4tZJJhJXWm1k_SeZzWSvQ,[3264],[2448],['speed-limit'],[1933.21875],[1629.2109375],[1960.3125],[1656.703125]
5206,Z5UKnoldidxf0E_liOvZVQ,[3968],[2240],['other'],[993.9375],[841.640625],[1102.4375],[946.09375]
5207,Z5tXAgSd3RV4r1YOqqG0UQ,[5660],[2830],['no-stopping-no-parking'],[335.7861328125],[833.93798828125],[392.44140625],[936.884765625]
5208,Z61nP6JalONGYYYbl9jjTA,"[3264, 3264]","[2448, 2448]","['speed-limit', 'speed-limit']","[2805.796875, 2774.71875]","[367.55859375, 361.58203125]","[2936.484375, 2976.328125]","[496.65234375, 546.2578125]"
5209,Z6OlMhNBFzhkKvVAJn4QbA,"[4032, 4032]","[2268, 2268]","['no-stopping-no-parking', 'no-stopping-no-parking']","[1301.34375, 1531.6875]","[1334.9970703125, 1274.642578125]","[1329.890625, 1566.140625]","[1362.6826171875, 1308.4189453125]"
5210,Z7Mz9rLk1D1f3rcamYxUkw,[4032],[3024],['no-right-left-or-u-turn'],[2137.078125],[2019.9375],[2189.25],[2071.6171875]
5211,Z7NchYujWJwEmnQQ-JLxLw,[3264],[2448],['speed-limit'],[2030.4375],[1286.75390625],[2055.140625],[1311.2578125]
5212,Z7_NtTE_FbMUPkI8kRrBCA,[1920],[1080],['speed-limit'],[1195.3125],[527.87109375],[1221.09375],[554.501953125]
5213,Z7fKKZAuQ5dc9s-5IXKc4A,[4032],[2268],['no-stopping-no-parking'],[1578.9375],[666.66796875],[1599.609375],[691.03125]
5214,Z7kGycv9NFQwdc66mTqvSg,[3264],[2448],['other'],[1549.125],[1440.3515625],[1614.46875],[1507.88671875]
5215,Z7wZ_WLPv4TP5XeeWuIG9Q,"[3984, 3984]","[2988, 2988]","['no-right-left-or-u-turn', 'no-right-left-or-u-turn']","[2453.0390625, 2374.25390625]","[1180.318359375, 1227.005859375]","[2507.5078125, 2401.48828125]","[1234.30078125, 1251.80859375]"
5216,Z8C2noip1W0_VZcuoEyimA,[4032],[3024],['speed-limit'],[2217.796875],[2011.81640625],[2247.328125],[2040.609375]
5217,Z9I1qqPbbQu6yPSJEyEnpQ,[1280],[720],['speed-limit'],[510.625],[446.1328125],[531.5625],[472.8515625]
5218,Z9KzgYMEXVS2gzpjz36ksg,[4160],[3120],['no-stopping-no-parking'],[2417.1875],[1664.35546875],[2450.703125],[1697.109375]
5219,ZB2hgHm7VvYpU4ZLHWkmKA,"[4608, 4608]","[3456, 3456]","['no-stopping-no-parking', 'no-stopping-no-parking']","[3109.5, 2902.5]","[667.40625, 1679.0625]","[3539.25, 2957.625]","[1070.71875, 1744.03125]"
5220,ZBM9xB_ZOLweGht3UcDmug,[3264],[1836],['no-right-left-or-u-turn'],[1537.171875],[896.0361328125],[1608.09375],[964.1689453125]
5221,ZBvLiQa2KSF7jcnFezhyaw,[3264],[2448],['no-stopping-no-parking'],[2091.796875],[888.71484375],[2146.78125],[939.515625]
5222,ZCHzP2Cb47oDONIXU9Lrfw,[1920],[1080],['speed-limit'],[1819.6875],[517.060546875],[1835.625],[546.328125]
5223,ZDfwwRMkE2y03H3rzh-yiQ,"[1440, 1440]","[1080, 1080]","['speed-limit', 'other']","[821.6015625, 823.359375]","[299.794921875, 338.5546875]","[849.375, 852.5390625]","[335.91796875, 376.787109375]"
5224,ZE83XrLkvp-csZch6CPlVg,[1920],[1080],['no-entry'],[1117.96875],[640.72265625],[1139.53125],[675.52734375]
5225,ZFEBsdLFfN533Bu68a6lmg,[4128],[3096],['no-entry'],[1936.0078125],[1722.603515625],[1955.15625],[1742.255859375]
5226,ZGCxVJJOUn_1iPr8AjVCqw,[1920],[1080],['no-entry'],[550.78125],[386.806640625],[575.15625],[413.173828125]
5227,ZHBDAqN12PFT7Uw-lU7lRA,"[3968, 3968]","[2976, 2976]","['speed-limit', 'speed-limit']","[1829.96875, 2314.34375]","[2091.046875, 2099.0390625]","[1857.09375, 2341.46875]","[2120.8359375, 2125.1953125]"
5228,ZH_M1dUNB_VGNk2chUg2IQ,[3264],[2448],['speed-limit'],[2743.640625],[1016.61328125],[2794.640625],[1062.6328125]
5229,ZI8dZ9tW8nXLie_voo4k_g,"[4608, 4608]","[3456, 3456]","['no-right-left-or-u-turn', 'no-right-left-or-u-turn']","[2710.125, 2359.125]","[1791.28125, 1774.40625]","[2743.875, 2421.0]","[1841.90625, 1835.15625]"
5230,ZIQddbGUphLAoEgjRZ_YLA,[4032],[2268],['no-right-left-or-u-turn'],[2435.34375],[1070.3232421875],[2479.640625],[1113.5126953125]
5231,ZK-9_DmuB7ODtgPb2mHSmA,"[3264, 3264]","[2448, 2448]","['no-right-left-or-u-turn', 'no-right-left-or-u-turn']","[1236.75, 1455.890625]","[1499.51953125, 1500.71484375]","[1294.921875, 1530.0]","[1579.60546875, 1576.6171875]"
5232,ZKYPyGAF9npL6CHkdLUqtQ,[2560],[1440],['no-right-left-or-u-turn'],[620.0],[693.6328125],[645.625],[719.296875]
5233,ZKrW78Aj7TlWMiQTeBNvnw,[3840],[2160],['no-entry'],[139.6875],[1077.36328125],[189.375],[1123.2421875]
5234,ZL2NREYtU5JfgIATre9p4w,[4160],[2336],['no-right-left-or-u-turn'],[1118.203125],[1027.1328125],[1159.84375],[1064.203125]
5235,ZLK722zTA41feYrPMF550Q,[4160],[3120],['speed-limit'],[1752.96875],[1766.42578125],[1827.109375],[1842.59765625]
5236,ZLMHyNIj0PGKXpd3ftD74A,[1920],[1080],['speed-limit'],[583.125],[605.654296875],[617.34375],[641.25]
5237,ZM2oITSm1XGkdSjU_eqYoA,"[3264, 3264]","[2448, 2448]","['other', 'other']","[1039.921875, 2199.375]","[1626.22265625, 1616.66015625]","[1086.9375, 2244.0]","[1671.64453125, 1660.88671875]"
