,name,width,height,class,xmin,ymin,xmax,ymax
18188,e4hPBVMqWdIL0WWIPF9Rqw,"[4608, 4608]","[2592, 2592]","['no-stopping-no-parking', 'no-entry']","[2620.125, 1189.125]","[992.25, 842.90625]","[2657.25, 1212.75]","[1027.0546875, 890.3671875]"
18189,e4hPBVMqWdIL0WWIPF9Rqw_1175_aug,[4608],[2592],['no-stopping-no-parking'],[1760.2493],[1317.2753],[1799.648],[1360.426]
18190,e4hPBVMqWdIL0WWIPF9Rqw_4621_aug,[4608],[2592],['no-stopping-no-parking'],[2831.4575],[777.41034],[2872.5708],[810.33563]
18191,e4hPBVMqWdIL0WWIPF9Rqw_994_aug,[4608],[2592],['no-entry'],[3000.533],[872.48517],[3026.1848],[918.9209]
18192,e5Ggz5ZyfQXB7BhGzhUyaw,[3264],[2448],['other'],[2785.875],[1895.765625],[2844.046875],[1979.4375]
18193,e5zKTFgL-Hmclz2PWamJaA,[3264],[2448],['no-entry'],[2572.3125],[1337.5546875],[2617.734375],[1388.953125]
18194,e5zpcvKpVQRpCXyEQ7hNiw,[4032],[3024],['speed-limit'],[1993.359375],[1107.421875],[2023.875],[1141.3828125]
18195,e6A1jIVvM29CjKv_4n0DXQ,[4608],[3456],['speed-limit'],[3706.875],[1078.3125],[3863.25],[1222.59375]
18196,e6FvYRNtD3RZcvPPIKmb2A,[4032],[3024],['speed-limit'],[1753.171875],[2166.1171875],[1807.3125],[2223.703125]
18197,e6TqHQT3C-PDqNjMfoj-qw,[4000],[3000],['speed-limit'],[2328.125],[1929.931640625],[2385.7421875],[1987.060546875]
18198,e7Ihh86syzUVCiXK2Hgdvg,[4000],[3000],['no-right-left-or-u-turn'],[3333.984375],[1929.19921875],[3390.625],[1984.86328125]
18199,e7Ihh86syzUVCiXK2Hgdvg_1993_aug,[4000],[3000],['no-right-left-or-u-turn'],[2885.9348],[2432.837],[2940.3572],[2496.401]
18200,e7Ihh86syzUVCiXK2Hgdvg_3160_aug,[4000],[3000],['no-right-left-or-u-turn'],[223.55556],[1615.9398],[283.92746],[1663.3536]
18201,e7Ihh86syzUVCiXK2Hgdvg_4327_aug,[4000],[3000],['no-right-left-or-u-turn'],[3179.5586],[1665.1683],[3234.1606],[1728.792]
18202,e7Ihh86syzUVCiXK2Hgdvg_826_aug,[4000],[3000],['no-right-left-or-u-turn'],[3603.7761],[2091.5635],[3671.9448],[2152.5017]
18203,e7a8QEa66Xw0mn6f7gB4Eg,[1280],[960],['speed-limit'],[1164.0625],[419.296875],[1265.9375],[518.4375]
18204,e8NSAWiv8tta6Gk7pvJ7GQ,"[3840, 3840]","[2160, 2160]","['no-stopping-no-parking', 'speed-limit']","[2164.6875, 2164.6875]","[1310.9765625, 1294.62890625]","[2183.4375, 2181.5625]","[1329.43359375, 1309.921875]"
18205,e8NSAWiv8tta6Gk7pvJ7GQ_2889_aug,[3840],[2160],['no-stopping-no-parking'],[1494.8773],[1562.357],[1518.0824],[1587.2992]
18206,e8NSAWiv8tta6Gk7pvJ7GQ_4612_aug,[3840],[2160],['no-stopping-no-parking'],[2631.3884],[1760.1732],[2652.2942],[1783.9036]
18207,e8oKla7eGzpwPA2UOapXLQ,[2304],[1296],['no-entry'],[59.0625],[747.66796875],[79.3125],[777.09375]
18208,e8oKla7eGzpwPA2UOapXLQ_2436_aug,[2304],[1296],['no-entry'],[-446.3355],[914.3007],[-423.57184],[942.99164]
18209,e8oKla7eGzpwPA2UOapXLQ_3877_aug,[2304],[1296],['no-entry'],[2364.174],[567.2158],[2388.7722],[597.64325]
18210,e8q4JYr2nDReDmR6Y1zuUQ,[4032],[3024],['speed-limit'],[1151.71875],[1607.9765625],[1195.03125],[1647.10546875]
18211,e9EpxCO4sQekDQS4XDlvHg,"[3264, 3264]","[2448, 2448]","['other', 'no-stopping-no-parking']","[982.546875, 978.5625]","[889.91015625, 822.97265625]","[1033.546875, 1033.546875]","[950.87109375, 885.12890625]"
18212,e9EpxCO4sQekDQS4XDlvHg_1328_aug,[3264],[2448],['other'],[2711.732],[745.9018],[2756.3186],[801.6534]
18213,e9EpxCO4sQekDQS4XDlvHg_2626_aug,[3264],[2448],['other'],[1762.6354],[711.6393],[1813.4594],[791.34576]
18214,e9EpxCO4sQekDQS4XDlvHg_30_aug,[3264],[2448],['other'],[791.9073],[1042.7855],[850.08057],[1102.9032]
18215,e9EpxCO4sQekDQS4XDlvHg_3494_aug,[3264],[2448],['no-stopping-no-parking'],[894.37384],[674.1957],[968.02216],[753.3525]
18216,e9EpxCO4sQekDQS4XDlvHg_48_aug,[3264],[2448],['no-stopping-no-parking'],[1288.917],[1140.1227],[1355.0619],[1200.6345]
18217,eAEA0mvzuM7Del17uBzkzg,[3264],[2448],['speed-limit'],[1638.375],[1487.56640625],[1673.4375],[1528.20703125]
18218,eAfR0H-RJN6MTigWviX-MQ,[4000],[3000],['speed-limit'],[23.4375],[1094.23828125],[46.875],[1130.126953125]
18219,eAtxGl1Xh-n1V4Dsn10ZMQ,[2592],[1944],['no-stopping-no-parking'],[233.5078125],[1131.46875],[333.4921875],[1226.865234375]
18220,eAtxGl1Xh-n1V4Dsn10ZMQ_49_aug,[2592],[1944],['no-stopping-no-parking'],[2498.1716],[878.80615],[2629.586],[1012.26404]
18221,eBAMN47DErOvU5VZekiv2A,[3984],[2988],['no-entry'],[1939.4765625],[1630.4150390625],[1947.2578125],[1637.7099609375]
18222,eBAMN47DErOvU5VZekiv2A_2437_aug,[3984],[2988],['no-entry'],[1154.2915],[1429.1993],[1163.1453],[1436.9547]
18223,eBAMN47DErOvU5VZekiv2A_3878_aug,[3984],[2988],['no-entry'],[1618.8817],[1863.3346],[1625.9391],[1870.8372]
18224,eBC28gF_o_KpicukOBLgHA,[4032],[3024],['other'],[912.515625],[2168.33203125],[991.265625],[2242.16015625]
18225,eBC28gF_o_KpicukOBLgHA_2248_aug,[4032],[3024],['other'],[2330.3376],[3068.5376],[2437.5654],[3171.4958]
18226,eBC28gF_o_KpicukOBLgHA_3546_aug,[4032],[3024],['other'],[1256.9196],[2036.6885],[1350.6924],[2125.5818]
18227,eBC28gF_o_KpicukOBLgHA_950_aug,[4032],[3024],['other'],[414.0487],[1624.2399],[510.98602],[1732.4008]
18228,eBpp0pBO1Ig38JMAI6UbAQ,[5312],[2988],['no-stopping-no-parking'],[4306.921875],[1771.20703125],[4340.640625],[1804.0341796875]
18229,eBpp0pBO1Ig38JMAI6UbAQ_1773_aug,[5312],[2988],['no-stopping-no-parking'],[4542.1416],[1723.0742],[4575.832],[1756.5]
18230,eBpp0pBO1Ig38JMAI6UbAQ_3496_aug,[5312],[2988],['no-stopping-no-parking'],[248.63159],[2183.4558],[278.45804],[2211.907]
18231,eBpp0pBO1Ig38JMAI6UbAQ_50_aug,[5312],[2988],['no-stopping-no-parking'],[616.87915],[1285.532],[654.7597],[1314.6816]
18232,eC2_Q3Gl5tsufkjs0HTHQg,[4000],[2240],['speed-limit'],[2682.6171875],[1385.78125],[2715.8203125],[1418.59375]
18233,eCM81hLJzECURGKhTVo0jg,[3264],[2448],['no-stopping-no-parking'],[3094.265625],[1041.71484375],[3260.015625],[1189.93359375]
18234,eCM81hLJzECURGKhTVo0jg_1176_aug,[3264],[2448],['no-stopping-no-parking'],[555.0921],[1242.209],[690.59314],[1403.3376]
18235,eCM81hLJzECURGKhTVo0jg_2899_aug,[3264],[2448],['no-stopping-no-parking'],[3391.114],[1160.1483],[3541.2793],[1321.3306]
18236,eCM81hLJzECURGKhTVo0jg_4622_aug,[3264],[2448],['no-stopping-no-parking'],[2718.64],[1085.7063],[2873.0312],[1229.7375]
18237,eD9hY_tXv8IzZcqJekZAaA,"[3264, 3264]","[2448, 2448]","['other', 'no-right-left-or-u-turn']","[525.140625, 517.96875]","[984.33984375, 1065.0234375]","[612.796875, 602.4375]","[1066.21875, 1142.12109375]"
18238,eDRJyBHBnGaXKcVn81bl1w,"[3264, 3264]","[1836, 1836]","['no-entry', 'no-entry']","[2102.15625, 2783.484375]","[1120.60546875, 1166.7744140625]","[2126.0625, 2836.078125]","[1148.396484375, 1215.6328125]"
18239,eDRJyBHBnGaXKcVn81bl1w_2438_aug,[3264],[1836],['no-entry'],[1598.0211],[715.97266],[1626.6407],[746.3023]
18240,eDRJyBHBnGaXKcVn81bl1w_2439_aug,[3264],[1836],['no-entry'],[3527.5415],[1162.5879],[3589.7036],[1216.0835]
18241,eDRJyBHBnGaXKcVn81bl1w_3879_aug,[3264],[1836],['no-entry'],[1515.7545],[1286.7668],[1541.8936],[1314.6227]
18242,eDRJyBHBnGaXKcVn81bl1w_3880_aug,[3264],[1836],['no-entry'],[2815.1423],[952.7899],[2868.1619],[1015.5718]
18243,eDRJyBHBnGaXKcVn81bl1w_997_aug,[3264],[1836],['no-entry'],[1057.1863],[1095.6747],[1085.703],[1122.9493]
18244,eDRJyBHBnGaXKcVn81bl1w_998_aug,[3264],[1836],['no-entry'],[1941.5665],[1314.3362],[1990.5338],[1370.6786]
18245,eDhUk4IVFCxRkoftfXnVzQ,"[3264, 3264]","[2448, 2448]","['speed-limit', 'speed-limit']","[2082.234375, 1110.84375]","[924.57421875, 900.0703125]","[2168.296875, 1196.109375]","[1009.44140625, 989.71875]"
18246,eEJzMQv1rbt9WyiPpJrXtg,[3264],[2448],['speed-limit'],[1400.90625],[946.08984375],[1442.34375],[992.109375]
18247,eEYGGfwfB0_x1-KklbYchg,[4032],[3024],['no-right-left-or-u-turn'],[875.109375],[1814.6953125],[949.921875],[1889.26171875]
18248,eEYGGfwfB0_x1-KklbYchg_3161_aug,[4032],[3024],['no-right-left-or-u-turn'],[807.39],[1179.1858],[882.266],[1248.4426]
18249,eEYGGfwfB0_x1-KklbYchg_4328_aug,[4032],[3024],['no-right-left-or-u-turn'],[1624.8716],[1565.6956],[1702.3363],[1639.6538]
18250,eEYGGfwfB0_x1-KklbYchg_827_aug,[4032],[3024],['no-right-left-or-u-turn'],[1713.049],[2267.4841],[1801.2937],[2348.9854]
18251,eF5tx7l-wYwEclkDAaQgQQ,[4032],[3024],['no-stopping-no-parking'],[2098.6875],[1675.8984375],[2156.765625],[1737.17578125]
18252,eF5tx7l-wYwEclkDAaQgQQ_1177_aug,[4032],[3024],['no-stopping-no-parking'],[1477.3057],[1396.6042],[1529.3486],[1451.9684]
18253,eF5tx7l-wYwEclkDAaQgQQ_2900_aug,[4032],[3024],['no-stopping-no-parking'],[1328.5009],[1823.7404],[1397.0662],[1904.7338]
18254,eFTJigjxQuJ5U26aF0XdKw,[3264],[2448],['no-entry'],[1991.390625],[1062.03515625],[2030.4375],[1120.60546875]
18255,eGk3QlOfLGWO3VMC9xLuBA,[4032],[3024],['no-entry'],[2172.515625],[1820.6015625],[2185.3125],[1833.15234375]
18256,eGp1VTa3Y__tFi2bGOlq-w,[4032],[3024],['no-stopping-no-parking'],[2807.4375],[1017.3515625],[2934.421875],[1158.36328125]
18257,eGp1VTa3Y__tFi2bGOlq-w_1178_aug,[4032],[3024],['no-stopping-no-parking'],[3390.4902],[1338.5088],[3528.1716],[1485.8181]
18258,eHAGOxTUnMMDgDb_ZJpukQ,"[3840, 3840, 3840]","[2160, 2160, 2160]","['road-closed', 'road-closed', 'other']","[816.5625, 1046.25, 1342.5]","[1188.6328125, 1191.26953125, 1160.68359375]","[840.0, 1069.6875, 1380.0]","[1210.78125, 1215.52734375, 1199.70703125]"
18259,eHAGOxTUnMMDgDb_ZJpukQ_1156_aug,[3840],[2160],['road-closed'],[3305.1128],[989.9939],[3335.2766],[1014.14136]
18260,eHAGOxTUnMMDgDb_ZJpukQ_1157_aug,[3840],[2160],['road-closed'],[2888.5266],[897.2117],[2913.86],[924.89105]
18261,eHAGOxTUnMMDgDb_ZJpukQ_1360_aug,[3840],[2160],['road-closed'],[3570.8022],[735.85736],[3594.177],[760.20496]
18262,eHAGOxTUnMMDgDb_ZJpukQ_1361_aug,[3840],[2160],['road-closed'],[1137.936],[713.83307],[1164.848],[739.81885]
18263,eHAGOxTUnMMDgDb_ZJpukQ_136_aug,[3840],[2160],['road-closed'],[3428.241],[790.76636],[3456.8752],[811.63446]
18264,eHAGOxTUnMMDgDb_ZJpukQ_137_aug,[3840],[2160],['road-closed'],[901.3241],[939.83746],[922.07837],[962.7187]
18265,eHAGOxTUnMMDgDb_ZJpukQ_1564_aug,[3840],[2160],['road-closed'],[-141.55775],[1574.6909],[-113.964424],[1601.407]
18266,eHAGOxTUnMMDgDb_ZJpukQ_1565_aug,[3840],[2160],['road-closed'],[3056.0952],[1149.8022],[3078.9524],[1169.939]
18267,eHAGOxTUnMMDgDb_ZJpukQ_1768_aug,[3840],[2160],['road-closed'],[1065.6464],[1156.4315],[1092.2455],[1180.4181]
18268,eHAGOxTUnMMDgDb_ZJpukQ_1769_aug,[3840],[2160],['road-closed'],[1481.3857],[1604.3936],[1505.9076],[1632.4508]
18269,eHAGOxTUnMMDgDb_ZJpukQ_1972_aug,[3840],[2160],['road-closed'],[3293.654],[766.57153],[3313.3503],[787.159]
18270,eHAGOxTUnMMDgDb_ZJpukQ_1973_aug,[3840],[2160],['road-closed'],[663.63116],[1282.3383],[690.48895],[1310.7828]
18271,eHAGOxTUnMMDgDb_ZJpukQ_2176_aug,[3840],[2160],['road-closed'],[3228.1858],[1016.30615],[3256.7722],[1046.413]
18272,eHAGOxTUnMMDgDb_ZJpukQ_2177_aug,[3840],[2160],['road-closed'],[2579.4106],[1149.9021],[2603.1194],[1171.4308]
18273,eHAGOxTUnMMDgDb_ZJpukQ_2249_aug,[3840],[2160],['other'],[1296.9757],[1307.3389],[1345.8547],[1359.0596]
18274,eHAGOxTUnMMDgDb_ZJpukQ_2380_aug,[3840],[2160],['road-closed'],[880.19507],[1258.9994],[910.0497],[1285.4987]
18275,eHAGOxTUnMMDgDb_ZJpukQ_2381_aug,[3840],[2160],['road-closed'],[1219.972],[876.90894],[1241.4196],[902.961]
18276,eHAGOxTUnMMDgDb_ZJpukQ_2584_aug,[3840],[2160],['road-closed'],[996.15265],[1308.0391],[1022.22766],[1336.96]
18277,eHAGOxTUnMMDgDb_ZJpukQ_2585_aug,[3840],[2160],['road-closed'],[488.4824],[1096.1329],[510.14923],[1122.4631]
18278,eHAGOxTUnMMDgDb_ZJpukQ_2788_aug,[3840],[2160],['road-closed'],[522.1654],[1347.1255],[547.4139],[1371.1017]
18279,eHAGOxTUnMMDgDb_ZJpukQ_2789_aug,[3840],[2160],['road-closed'],[1219.5306],[933.9687],[1247.3671],[955.4882]
18280,eHAGOxTUnMMDgDb_ZJpukQ_2992_aug,[3840],[2160],['road-closed'],[3431.3066],[1169.3251],[3452.9514],[1195.1926]
18281,eHAGOxTUnMMDgDb_ZJpukQ_2993_aug,[3840],[2160],['road-closed'],[395.56796],[1238.6318],[423.79266],[1266.4435]
18282,eHAGOxTUnMMDgDb_ZJpukQ_3196_aug,[3840],[2160],['road-closed'],[3877.3047],[766.9663],[3908.9563],[794.2228]
18283,eHAGOxTUnMMDgDb_ZJpukQ_3197_aug,[3840],[2160],['road-closed'],[2006.8031],[927.40326],[2030.2847],[952.6996]
18284,eHAGOxTUnMMDgDb_ZJpukQ_3400_aug,[3840],[2160],['road-closed'],[1390.447],[1004.33923],[1415.9456],[1032.145]
18285,eHAGOxTUnMMDgDb_ZJpukQ_3401_aug,[3840],[2160],['road-closed'],[3067.5098],[1189.1735],[3099.141],[1215.8829]
18286,eHAGOxTUnMMDgDb_ZJpukQ_340_aug,[3840],[2160],['road-closed'],[1576.8308],[1579.5999],[1603.4727],[1605.5433]
18287,eHAGOxTUnMMDgDb_ZJpukQ_341_aug,[3840],[2160],['road-closed'],[1613.3423],[1360.1647],[1634.8604],[1381.1245]
18288,eHAGOxTUnMMDgDb_ZJpukQ_3604_aug,[3840],[2160],['road-closed'],[867.4999],[1493.9043],[896.3185],[1518.2458]
18289,eHAGOxTUnMMDgDb_ZJpukQ_3605_aug,[3840],[2160],['road-closed'],[1568.7664],[1073.768],[1595.3867],[1105.6055]
18290,eHAGOxTUnMMDgDb_ZJpukQ_3808_aug,[3840],[2160],['road-closed'],[2955.2349],[974.9247],[2986.1555],[998.9883]
18291,eHAGOxTUnMMDgDb_ZJpukQ_3809_aug,[3840],[2160],['road-closed'],[1347.9193],[981.63934],[1368.731],[1002.1986]
18292,eHAGOxTUnMMDgDb_ZJpukQ_544_aug,[3840],[2160],['road-closed'],[3564.9111],[593.0025],[3593.1682],[618.1125]
18293,eHAGOxTUnMMDgDb_ZJpukQ_545_aug,[3840],[2160],['road-closed'],[1388.6459],[1373.6147],[1409.6295],[1396.6489]
18294,eHAGOxTUnMMDgDb_ZJpukQ_748_aug,[3840],[2160],['road-closed'],[3691.8582],[1477.2969],[3717.0955],[1502.5559]
18295,eHAGOxTUnMMDgDb_ZJpukQ_749_aug,[3840],[2160],['road-closed'],[1169.7532],[1149.306],[1199.8452],[1177.071]
18296,eHAGOxTUnMMDgDb_ZJpukQ_951_aug,[3840],[2160],['other'],[1270.7075],[814.9939],[1321.884],[862.3901]
18297,eHAGOxTUnMMDgDb_ZJpukQ_952_aug,[3840],[2160],['road-closed'],[342.5493],[1410.0853],[364.81668],[1439.9602]
18298,eHAGOxTUnMMDgDb_ZJpukQ_953_aug,[3840],[2160],['road-closed'],[1127.268],[1210.5924],[1148.7727],[1236.9061]
18299,eHOgnNP5jFF9RrTvCdRpQA,"[3264, 3264]","[2448, 2448]","['other', 'other']","[466.96875, 1733.203125]","[1369.23046875, 1387.7578125]","[588.890625, 1832.015625]","[1483.3828125, 1489.359375]"
18300,eHOgnNP5jFF9RrTvCdRpQA_2250_aug,[3264],[2448],['other'],[791.87317],[1288.1111],[906.864],[1411.3103]
18301,eHOgnNP5jFF9RrTvCdRpQA_2251_aug,[3264],[2448],['other'],[1446.4147],[1502.5453],[1559.2826],[1628.9181]
18302,eHOgnNP5jFF9RrTvCdRpQA_3548_aug,[3264],[2448],['other'],[652.4754],[1783.6184],[821.2548],[1946.7543]
18303,eHOgnNP5jFF9RrTvCdRpQA_3549_aug,[3264],[2448],['other'],[1894.4501],[1162.1398],[2014.9362],[1250.9137]
18304,eHOgnNP5jFF9RrTvCdRpQA_952_aug,[3264],[2448],['other'],[2866.8071],[1693.1433],[2979.5776],[1806.9777]
18305,eHOgnNP5jFF9RrTvCdRpQA_953_aug,[3264],[2448],['other'],[2316.0706],[1671.0734],[2437.5557],[1790.184]
18306,eHTeOwVGMUXMzO7s78Uaeg,[3024],[4032],['no-stopping-no-parking'],[814.32421875],[1916.578125],[871.171875],[1973.671875]
18307,eHTeOwVGMUXMzO7s78Uaeg_155_aug,[3024],[4032],['no-stopping-no-parking'],[1690.3646],[2682.3508],[1755.3761],[2742.6]
18308,eHTeOwVGMUXMzO7s78Uaeg_1878_aug,[3024],[4032],['no-stopping-no-parking'],[702.13544],[2404.059],[766.6053],[2467.7986]
18309,eHTeOwVGMUXMzO7s78Uaeg_3601_aug,[3024],[4032],['no-stopping-no-parking'],[2224.5457],[2487.4382],[2285.0444],[2542.0557]
18310,eJ6xZx_5MHWLarJE1bYikw,"[4032, 4032]","[3024, 3024]","['speed-limit', 'speed-limit']","[2018.953125, 2289.65625]","[2194.171875, 2194.171875]","[2037.65625, 2312.296875]","[2216.3203125, 2220.01171875]"
18311,eJeSz37nXVLGdiUtPmWR6g,"[5248, 5248, 5248, 5248]","[3936, 3936, 3936, 3936]","['no-stopping-no-parking', 'no-entry', 'no-right-left-or-u-turn', 'no-stopping-no-parking']","[3678.46875, 4553.5625, 2586.84375, 2392.09375]","[2273.578125, 2554.171875, 2438.859375, 2500.359375]","[3797.625, 4595.84375, 2656.03125, 2448.46875]","[2407.1484375, 2602.21875, 2509.96875, 2551.2890625]"
18312,eJeSz37nXVLGdiUtPmWR6g_1179_aug,[5248],[3936],['no-stopping-no-parking'],[4311.403],[1412.4822],[4419.2026],[1526.7163]
18313,eJeSz37nXVLGdiUtPmWR6g_1180_aug,[5248],[3936],['no-stopping-no-parking'],[3375.0698],[2189.5496],[3431.7715],[2243.9727]
18314,eJeSz37nXVLGdiUtPmWR6g_1995_aug,[5248],[3936],['no-right-left-or-u-turn'],[3305.7034],[2239.1023],[3389.3684],[2328.3247]
18315,eJeSz37nXVLGdiUtPmWR6g_2440_aug,[5248],[3936],['no-entry'],[4236.262],[2332.0466],[4287.547],[2386.0525]
18316,eJeSz37nXVLGdiUtPmWR6g_2902_aug,[5248],[3936],['no-stopping-no-parking'],[3927.0684],[1981.9742],[4045.813],[2103.5715]
18317,eJeSz37nXVLGdiUtPmWR6g_3162_aug,[5248],[3936],['no-right-left-or-u-turn'],[3282.634],[2143.7705],[3372.9194],[2222.8953]
18318,eJeSz37nXVLGdiUtPmWR6g_3881_aug,[5248],[3936],['no-entry'],[4716.86],[3215.1665],[4760.7817],[3262.2705]
18319,eJeSz37nXVLGdiUtPmWR6g_4329_aug,[5248],[3936],['no-right-left-or-u-turn'],[3632.333],[2400.1755],[3710.9072],[2503.8105]
18320,eJeSz37nXVLGdiUtPmWR6g_4625_aug,[5248],[3936],['no-stopping-no-parking'],[4301.6465],[2165.7734],[4450.0073],[2345.72]
18321,eJeSz37nXVLGdiUtPmWR6g_4626_aug,[5248],[3936],['no-stopping-no-parking'],[2203.3835],[2789.9097],[2258.953],[2849.4038]
18322,eJeSz37nXVLGdiUtPmWR6g_828_aug,[5248],[3936],['no-right-left-or-u-turn'],[1780.4615],[2685.2896],[1860.5806],[2755.679]
18323,eJeSz37nXVLGdiUtPmWR6g_999_aug,[5248],[3936],['no-entry'],[1411.7509],[2645.3503],[1447.8496],[2689.22]
18324,eJng16Cs7sWOClT6Fdwq3Q,[3264],[2448],['other'],[3080.71875],[1564.6640625],[3130.125],[1647.140625]
18325,eJng16Cs7sWOClT6Fdwq3Q_2252_aug,[3264],[2448],['other'],[2865.4192],[1494.8579],[2925.2002],[1573.3004]
18326,eJng16Cs7sWOClT6Fdwq3Q_3550_aug,[3264],[2448],['other'],[2443.6157],[1276.537],[2510.9812],[1370.0433]
18327,eJng16Cs7sWOClT6Fdwq3Q_954_aug,[3264],[2448],['other'],[2953.3562],[1510.0671],[3009.8113],[1601.2837]
18328,eKaPS4binqOWJenB29hFhA,"[1920, 1920, 1920, 1920]","[1080, 1080, 1080, 1080]","['speed-limit', 'other', 'other', 'speed-limit']","[720.9375, 1152.1875, 719.0625, 1148.90625]","[541.0546875, 543.69140625, 570.322265625, 508.359375]","[749.0625, 1186.875, 749.0625, 1183.125]","[570.05859375, 577.705078125, 598.0078125, 542.63671875]"
18329,eKkT45XvZbn3NbtWBFkoNA,"[4000, 4000]","[3000, 3000]","['speed-limit', 'speed-limit']","[2434.5703125, 1791.9921875]","[1462.646484375, 1506.591796875]","[2479.4921875, 1835.9375]","[1507.32421875, 1551.26953125]"
18330,eL0_AwxNngcAe2CmbIjoRQ,[4032],[3024],['no-stopping-no-parking'],[1456.875],[1055.00390625],[1498.21875],[1096.34765625]
18331,eL0_AwxNngcAe2CmbIjoRQ_1181_aug,[4032],[3024],['no-stopping-no-parking'],[1080.415],[654.8322],[1121.8196],[706.5515]
18332,eL0_AwxNngcAe2CmbIjoRQ_4627_aug,[4032],[3024],['no-stopping-no-parking'],[1063.471],[1399.2744],[1098.5712],[1448.144]
18333,eLB2WQGn9S2ATswP2BMArQ,[3840],[2160],['no-entry'],[2059.6875],[1399.04296875],[2075.625],[1413.28125]
18334,eLB2WQGn9S2ATswP2BMArQ_1479_aug,[3840],[2160],['no-entry'],[2154.725],[1211.3372],[2172.4465],[1227.361]
18335,eLB2WQGn9S2ATswP2BMArQ_2920_aug,[3840],[2160],['no-entry'],[957.4355],[1531.7009],[977.30115],[1547.9766]
18336,eLB2WQGn9S2ATswP2BMArQ_38_aug,[3840],[2160],['no-entry'],[2716.7373],[1315.4857],[2732.0127],[1333.3538]
18337,eLx-VmMz_fEKpQv_vMZoog,"[4000, 4000, 4000]","[3000, 3000, 3000]","['speed-limit', 'speed-limit', 'speed-limit']","[921.875, 916.015625, 910.15625]","[1349.12109375, 1450.927734375, 1555.6640625]","[994.140625, 990.234375, 987.3046875]","[1428.22265625, 1527.83203125, 1630.37109375]"
18338,eN8h7cKbSRsckfB4P36SFg,[3264],[2448],['speed-limit'],[1310.859375],[1114.62890625],[1523.625],[1321.41796875]
18339,eNp-lkY_tnoiYkkxIuLScw,[1920],[1080],['no-right-left-or-u-turn'],[292.5],[250.48828125],[340.78125],[336.97265625]
18340,eNp-lkY_tnoiYkkxIuLScw_3163_aug,[1920],[1080],['no-right-left-or-u-turn'],[1341.7643],[392.88052],[1407.5486],[489.14108]
18341,eNp-lkY_tnoiYkkxIuLScw_829_aug,[1920],[1080],['no-right-left-or-u-turn'],[-38.649506],[125.4698],[23.253965],[218.36183]
18342,eO8G54CbNUWGP1vr6SsaQQ,[1920],[1080],['speed-limit'],[985.3125],[588.779296875],[1019.53125],[623.3203125]
18343,eOGhdrXHaTSIz6wyFS0k_w,[4032],[3024],['speed-limit'],[1261.96875],[1980.80859375],[1336.78125],[2059.06640625]
18344,eOp9HjYnC9Av5cAH4guTFw,[1280],[720],['no-entry'],[1230.9375],[287.75390625],[1244.0625],[300.05859375]
18345,eOp9HjYnC9Av5cAH4guTFw_1000_aug,[1280],[720],['no-entry'],[1110.6388],[283.4922],[1125.2291],[295.97632]
18346,eOp9HjYnC9Av5cAH4guTFw_2441_aug,[1280],[720],['no-entry'],[374.1256],[71.84692],[388.41876],[89.58137]
18347,eOsEmZCIXDXgL7BD92BMKQ,[4608],[3456],['speed-limit'],[2394.0],[2025.84375],[2418.75],[2052.84375]
18348,ePN609ptuGecH1dZHy8M0A,"[4000, 4000]","[3000, 3000]","['no-stopping-no-parking', 'no-entry']","[2751.953125, 760.7421875]","[1023.92578125, 1546.142578125]","[3219.7265625, 796.875]","[1513.18359375, 1628.90625]"
18349,ePN609ptuGecH1dZHy8M0A_1001_aug,[4000],[3000],['no-entry'],[924.20715],[1804.1747],[963.6591],[1895.7256]
18350,ePN609ptuGecH1dZHy8M0A_2442_aug,[4000],[3000],['no-entry'],[883.7716],[1027.9476],[923.2385],[1110.829]
18351,ePN609ptuGecH1dZHy8M0A_2905_aug,[4000],[3000],['no-stopping-no-parking'],[34.942364],[713.61957],[600.1377],[1280.1932]
18352,ePN609ptuGecH1dZHy8M0A_3883_aug,[4000],[3000],['no-entry'],[1306.8007],[1908.4801],[1349.91],[1989.255]
18353,ePN609ptuGecH1dZHy8M0A_4628_aug,[4000],[3000],['no-stopping-no-parking'],[3032.2214],[429.5558],[3453.2861],[1013.7164]
18354,ePNcbZTRKBALLp8dqXEDBQ,[3264],[2448],['speed-limit'],[2005.734375],[1333.96875],[2042.390625],[1369.23046875]
18355,ePTdlcq9cTKLQHiio_XDRQ,[4128],[3096],['speed-limit'],[2531.625],[2212.400390625],[2592.09375],[2271.357421875]
18356,ePX7AXNrExC6x0luP1JkTQ,[2048],[1536],['speed-limit'],[308.5],[670.125],[412.5],[775.5]
18357,ePoWhqFxhJQa43GAQpRmqA,[4128],[3096],['no-right-left-or-u-turn'],[2668.6875],[2069.54296875],[2720.0859375],[2121.697265625]
18358,ePoWhqFxhJQa43GAQpRmqA_1283_aug,[4128],[3096],['no-right-left-or-u-turn'],[2120.96],[1621.5486],[2170.9583],[1680.1813]
18359,ePoWhqFxhJQa43GAQpRmqA_2450_aug,[4128],[3096],['no-right-left-or-u-turn'],[2553.7068],[1989.4258],[2611.9832],[2050.0894]
18360,ePoWhqFxhJQa43GAQpRmqA_3617_aug,[4128],[3096],['no-right-left-or-u-turn'],[2479.9126],[2130.6514],[2531.9595],[2178.5435]
