,name,width,height,class,xmin,ymin,xmax,ymax
10967,aAKnjS4sF-3ur35xE202YA_125_aug,[3264],[2448],['road-closed'],[196.0052],[1546.7511],[219.25432],[1569.5582]
10968,aAKnjS4sF-3ur35xE202YA_1349_aug,[3264],[2448],['road-closed'],[3164.164],[1762.9384],[3186.5693],[1784.0956]
10969,aAKnjS4sF-3ur35xE202YA_1553_aug,[3264],[2448],['road-closed'],[594.2389],[2002.3138],[616.3162],[2023.8551]
10970,aAKnjS4sF-3ur35xE202YA_1961_aug,[3264],[2448],['road-closed'],[926.6978],[2111.402],[945.7683],[2127.2888]
10971,aAKnjS4sF-3ur35xE202YA_2165_aug,[3264],[2448],['road-closed'],[3244.3394],[1132.8824],[3263.669],[1150.4691]
10972,aAKnjS4sF-3ur35xE202YA_2369_aug,[3264],[2448],['road-closed'],[2559.463],[1577.0989],[2578.8872],[1599.1067]
10973,aAKnjS4sF-3ur35xE202YA_2573_aug,[3264],[2448],['road-closed'],[94.6409],[2101.418],[116.90925],[2120.2214]
10974,aAKnjS4sF-3ur35xE202YA_2981_aug,[3264],[2448],['road-closed'],[-568.60815],[1087.7971],[-540.97156],[1111.1875]
10975,aAKnjS4sF-3ur35xE202YA_3185_aug,[3264],[2448],['road-closed'],[426.34534],[1341.7292],[449.96054],[1360.4481]
10976,aAKnjS4sF-3ur35xE202YA_329_aug,[3264],[2448],['road-closed'],[914.073],[1833.4508],[939.5184],[1858.9933]
10977,aAKnjS4sF-3ur35xE202YA_3389_aug,[3264],[2448],['road-closed'],[2315.1406],[1223.58],[2334.9995],[1241.2076]
10978,aAKnjS4sF-3ur35xE202YA_3593_aug,[3264],[2448],['road-closed'],[-458.64893],[1253.5773],[-436.26108],[1271.6478]
10979,aAKnjS4sF-3ur35xE202YA_3797_aug,[3264],[2448],['road-closed'],[504.87946],[1848.273],[525.1743],[1864.9962]
10980,aAKnjS4sF-3ur35xE202YA_533_aug,[3264],[2448],['road-closed'],[6.3993974],[999.92896],[27.216751],[1015.913]
10981,aAKnjS4sF-3ur35xE202YA_737_aug,[3264],[2448],['road-closed'],[2481.32],[1642.6365],[2504.2908],[1663.7153]
10982,aAKnjS4sF-3ur35xE202YA_941_aug,[3264],[2448],['road-closed'],[-137.01588],[1581.7516],[-112.7878],[1603.1774]
10983,aCEl-BbRqbU_P_YO3JtAvw_2186_aug,[4000],[3000],['other'],[2144.2393],[1425.4723],[2168.296],[1455.1833]
10984,aCEl-BbRqbU_P_YO3JtAvw_3484_aug,[4000],[3000],['other'],[2764.3794],[2273.6782],[2794.9353],[2307.6096]
10985,aCEl-BbRqbU_P_YO3JtAvw_4531_aug,[4000],[3000],['no-stopping-no-parking'],[2064.5068],[1048.8674],[2135.899],[1132.2145]
10986,aCEl-BbRqbU_P_YO3JtAvw_888_aug,[4000],[3000],['other'],[830.4994],[1315.0974],[860.77716],[1346.705]
10987,aCa7divVOUw_EleIMdRvmw_3793_aug,[4032],[3024],['no-entry'],[4166.4556],[813.245],[4229.4404],[854.68317]
10988,aCa7divVOUw_EleIMdRvmw_911_aug,[4032],[3024],['no-entry'],[-478.93808],[627.6988],[-414.03012],[693.64575]
10989,aCitnfDAGGPpBofoA9XjmA_1318_aug,[3264],[2448],['other'],[638.4108],[901.0574],[665.22437],[932.49286]
10990,aCitnfDAGGPpBofoA9XjmA_20_aug,[3264],[2448],['other'],[1416.2732],[527.8359],[1437.5167],[552.0913]
10991,aCitnfDAGGPpBofoA9XjmA_2616_aug,[3264],[2448],['other'],[906.04706],[652.89105],[924.3445],[675.6434]
10992,aCitnfDAGGPpBofoA9XjmA_27_aug,[3264],[2448],['no-stopping-no-parking'],[2326.0],[935.7906],[2352.1401],[967.5083]
10993,aCitnfDAGGPpBofoA9XjmA_3473_aug,[3264],[2448],['no-stopping-no-parking'],[949.4357],[718.7715],[986.2673],[749.1348]
10994,aDJABq4THKXbSCZYxv7neA_1929_aug,[3264],[2448],['no-right-left-or-u-turn'],[2286.5168],[1471.1075],[2347.9744],[1532.1746]
10995,aDJABq4THKXbSCZYxv7neA_3096_aug,[3264],[2448],['no-right-left-or-u-turn'],[2324.368],[741.45746],[2378.978],[802.0572]
10996,aDJABq4THKXbSCZYxv7neA_4263_aug,[3264],[2448],['no-right-left-or-u-turn'],[2293.6333],[222.94505],[2361.7712],[277.1034]
10997,aDfTqJyqcdysMKftShbeIA_2355_aug,[1920],[1080],['no-entry'],[419.41788],[459.54938],[438.05475],[485.596]
10998,aDfTqJyqcdysMKftShbeIA_3796_aug,[1920],[1080],['no-entry'],[590.60913],[402.87723],[610.2491],[430.3815]
10999,aDfTqJyqcdysMKftShbeIA_914_aug,[1920],[1080],['no-entry'],[353.34186],[559.5875],[371.56662],[581.7406]
11000,aE2rJIKJQkkKP-tJxV1iNg_1939_aug,[3264],[2448],['no-right-left-or-u-turn'],[634.54],[1591.9496],[666.3939],[1625.3718]
11001,aE2rJIKJQkkKP-tJxV1iNg_3106_aug,[3264],[2448],['no-right-left-or-u-turn'],[2004.6519],[1904.8241],[2044.1825],[1939.539]
11002,aE2rJIKJQkkKP-tJxV1iNg_4273_aug,[3264],[2448],['no-right-left-or-u-turn'],[1573.456],[1874.3024],[1609.4225],[1903.521]
11003,aE2rJIKJQkkKP-tJxV1iNg_772_aug,[3264],[2448],['no-right-left-or-u-turn'],[2369.7065],[1649.8462],[2412.1418],[1690.1594]
11004,aE4BBljhaPnpl_G36MtQQw_1100_aug,[4608],[3456],['no-stopping-no-parking'],[1650.7676],[762.22406],[2171.4595],[1327.0459]
11005,aE4BBljhaPnpl_G36MtQQw_2823_aug,[4608],[3456],['no-stopping-no-parking'],[223.4004],[768.5524],[813.4238],[1326.803]
11006,aEaZz7g_e9zULgFqNN4Vhg_2193_aug,[3264],[2448],['other'],[1342.5253],[1442.2129],[1369.9307],[1468.0228]
11007,aEaZz7g_e9zULgFqNN4Vhg_3491_aug,[3264],[2448],['other'],[1467.3186],[1467.6805],[1492.564],[1497.9823]
11008,aEaZz7g_e9zULgFqNN4Vhg_895_aug,[3264],[2448],['other'],[1471.918],[1316.9624],[1496.6659],[1349.4178]
11009,aFI3xcpA7sMVdblSZJnwSw_4264_aug,[4032],[3024],['no-right-left-or-u-turn'],[2572.3223],[1431.2491],[2612.7588],[1470.2107]
11010,aFogoRkYtrzAeCezfeKv1A_1086_aug,[3984],[2988],['no-stopping-no-parking'],[1921.9946],[1626.8335],[1957.5017],[1670.4257]
11011,aFogoRkYtrzAeCezfeKv1A_2809_aug,[3984],[2988],['no-stopping-no-parking'],[1260.8861],[1646.1802],[1309.8376],[1684.4196]
11012,aFogoRkYtrzAeCezfeKv1A_4532_aug,[3984],[2988],['no-stopping-no-parking'],[2095.0933],[1097.6725],[2146.4155],[1149.3477]
11013,aGEBDn692r_0kYBnzVc9ZA_2366_aug,[4608],[3456],['no-entry'],[2782.196],[1395.0665],[2800.7673],[1422.7853]
11014,aGEBDn692r_0kYBnzVc9ZA_2367_aug,[4608],[3456],['no-entry'],[1047.3907],[1131.3922],[1068.2449],[1167.7544]
11015,aGEBDn692r_0kYBnzVc9ZA_2369_aug,[4608],[3456],['no-entry'],[2685.9827],[1140.7369],[2707.9856],[1176.1561]
11016,aGEBDn692r_0kYBnzVc9ZA_3807_aug,[4608],[3456],['no-entry'],[1139.2098],[1126.1646],[1157.3915],[1156.018]
11017,aGEBDn692r_0kYBnzVc9ZA_3808_aug,[4608],[3456],['no-entry'],[-163.97255],[1162.8342],[-136.66045],[1194.5605]
11018,aGEBDn692r_0kYBnzVc9ZA_3809_aug,[4608],[3456],['no-entry'],[877.61237],[2029.6129],[898.36694],[2053.2173]
11019,aGEBDn692r_0kYBnzVc9ZA_3810_aug,[4608],[3456],['no-entry'],[461.13522],[946.0669],[485.897],[977.51953]
11020,aGEBDn692r_0kYBnzVc9ZA_925_aug,[4608],[3456],['no-entry'],[852.1952],[1814.9641],[869.96234],[1837.7041]
11021,aGEBDn692r_0kYBnzVc9ZA_926_aug,[4608],[3456],['no-entry'],[1664.3141],[1860.3567],[1686.4918],[1894.2758]
11022,aGEBDn692r_0kYBnzVc9ZA_927_aug,[4608],[3456],['no-entry'],[3973.3652],[2398.564],[3992.5051],[2423.942]
11023,aGEBDn692r_0kYBnzVc9ZA_928_aug,[4608],[3456],['no-entry'],[970.41565],[1425.8392],[992.9682],[1461.0338]
11024,aGWqpdOWr9Uq6pjoYi_wSg_1087_aug,[3264],[2448],['no-stopping-no-parking'],[-683.60724],[366.84357],[-427.6053],[587.74713]
11025,aGWqpdOWr9Uq6pjoYi_wSg_2810_aug,[3264],[2448],['no-stopping-no-parking'],[325.88257],[126.13099],[562.8411],[352.3282]
11026,aI-ZuZi4zxS4zMEbKG2uhw_1941_aug,[4096],[3072],['no-right-left-or-u-turn'],[1323.0632],[1611.0729],[1385.5281],[1685.6923]
11027,aI-ZuZi4zxS4zMEbKG2uhw_4275_aug,[4096],[3072],['no-right-left-or-u-turn'],[2037.1793],[1253.008],[2099.1714],[1310.254]
11028,aI-ZuZi4zxS4zMEbKG2uhw_774_aug,[4096],[3072],['no-right-left-or-u-turn'],[2074.187],[1806.2083],[2128.5532],[1872.3209]
11029,aIBGVXBRqktLDFvqxi0mWA_1101_aug,[4000],[3000],['no-stopping-no-parking'],[3139.3574],[1065.6985],[3259.3083],[1173.0483]
11030,aIBGVXBRqktLDFvqxi0mWA_4547_aug,[4000],[3000],['no-stopping-no-parking'],[864.08453],[2014.2421],[970.6863],[2138.1616]
11031,aJfdXH9SXJb0_nmCL6Ptrw_2194_aug,[4032],[3024],['other'],[2905.9336],[1697.6234],[2964.8313],[1754.165]
11032,aJfdXH9SXJb0_nmCL6Ptrw_3492_aug,[4032],[3024],['other'],[2526.787],[1445.8296],[2570.424],[1506.0481]
11033,aJfdXH9SXJb0_nmCL6Ptrw_896_aug,[4032],[3024],['other'],[1749.0641],[1176.1011],[1800.7609],[1227.4857]
11034,aMSa-LCW4_Ci0U-2beseQg_2190_aug,[4000],[3000],['other'],[3011.8843],[789.6478],[3120.824],[913.4867]
11035,aMSa-LCW4_Ci0U-2beseQg_3488_aug,[4000],[3000],['other'],[1818.7871],[554.20703],[1908.8528],[649.33875]
11036,aMSa-LCW4_Ci0U-2beseQg_892_aug,[4000],[3000],['other'],[3411.0977],[1304.7612],[3490.0376],[1379.279]
11037,aMVUsZGlYCCJYmWnbXbtMA_2356_aug,[4032],[2268],['no-entry'],[3618.487],[-35.138412],[3755.5159],[158.62944]
11038,aMVUsZGlYCCJYmWnbXbtMA_3797_aug,[4032],[2268],['no-entry'],[3361.3362],[472.9703],[3476.3257],[641.87714]
11039,aMVUsZGlYCCJYmWnbXbtMA_915_aug,[4032],[2268],['no-entry'],[564.5885],[1102.3619],[691.9631],[1272.888]
11040,aMX3j00gEf05r-kjkLt0Cw_3098_aug,[1280],[720],['no-right-left-or-u-turn'],[-334.45337],[112.127174],[-239.09612],[204.05347]
11041,aMX3j00gEf05r-kjkLt0Cw_4265_aug,[1280],[720],['no-right-left-or-u-turn'],[1184.1863],[12.189527],[1246.0995],[76.217186]
11042,aMX3j00gEf05r-kjkLt0Cw_764_aug,[1280],[720],['no-right-left-or-u-turn'],[225.42964],[88.9757],[294.58908],[157.73726]
11043,aQQQRdMy4yj1f3KMi_4RiA_1104_aug,[4160],[3120],['no-stopping-no-parking'],[1972.7645],[-48.17467],[2013.7477],[20.55159]
11044,aQQQRdMy4yj1f3KMi_4RiA_2827_aug,[4160],[3120],['no-stopping-no-parking'],[1766.1823],[344.02176],[1803.1433],[408.80508]
11045,aSAOnnnjSHgfkjF_oTyhfw_1092_aug,[3264],[2448],['no-stopping-no-parking'],[2066.626],[1427.6754],[2277.0376],[1650.2103]
11046,aSAOnnnjSHgfkjF_oTyhfw_2815_aug,[3264],[2448],['no-stopping-no-parking'],[2922.2947],[1157.2213],[3150.589],[1358.0839]
11047,aSAOnnnjSHgfkjF_oTyhfw_4538_aug,[3264],[2448],['no-stopping-no-parking'],[2165.2327],[1074.2244],[2356.1365],[1222.1682]
11048,aUs4p4bzgkFIt0G5Lijg9Q_2358_aug,[5312],[2988],['no-entry'],[671.4325],[1728.9777],[757.2049],[1824.3921]
11049,aUs4p4bzgkFIt0G5Lijg9Q_2359_aug,[5312],[2988],['no-entry'],[3354.2065],[1629.8159],[3430.113],[1711.8374]
11050,aUs4p4bzgkFIt0G5Lijg9Q_3799_aug,[5312],[2988],['no-entry'],[849.18384],[1006.684],[937.34265],[1119.0012]
11051,aUs4p4bzgkFIt0G5Lijg9Q_917_aug,[5312],[2988],['no-entry'],[261.2404],[1571.4528],[359.48486],[1671.4341]
11052,aUs4p4bzgkFIt0G5Lijg9Q_918_aug,[5312],[2988],['no-entry'],[1813.7623],[2457.6323],[1905.0624],[2560.1797]
11053,aW6t72Ze0N87pl7rkGx5Yw_2191_aug,[1920],[1080],['other'],[632.2116],[512.22577],[686.20996],[559.4988]
11054,aW6t72Ze0N87pl7rkGx5Yw_2357_aug,[1920],[1080],['no-entry'],[1330.7644],[175.10881],[1344.227],[197.58347]
11055,aW6t72Ze0N87pl7rkGx5Yw_3489_aug,[1920],[1080],['other'],[1276.5055],[445.60266],[1349.1002],[509.00336]
11056,aW6t72Ze0N87pl7rkGx5Yw_893_aug,[1920],[1080],['other'],[956.7923],[297.8355],[1013.85504],[355.7541]
11057,aW6t72Ze0N87pl7rkGx5Yw_916_aug,[1920],[1080],['no-entry'],[1101.1597],[475.22336],[1112.4498],[501.3983]
11058,aXC0vuLRs95VMVcMr0jBjg_3102_aug,[3264],[2448],['no-right-left-or-u-turn'],[2211.5774],[1421.5753],[2228.764],[1443.1526]
11059,aXC0vuLRs95VMVcMr0jBjg_4269_aug,[3264],[2448],['no-right-left-or-u-turn'],[1803.2488],[1966.48],[1821.275],[1986.4575]
11060,aXC0vuLRs95VMVcMr0jBjg_768_aug,[3264],[2448],['no-right-left-or-u-turn'],[824.82446],[2149.0654],[843.9285],[2175.5884]
11061,aXubpbVAKV-A7PA7_v0K-A_2360_aug,[4096],[2304],['no-entry'],[1898.8135],[699.3267],[1950.3009],[748.16583]
11062,aXubpbVAKV-A7PA7_v0K-A_3801_aug,[4096],[2304],['no-entry'],[2077.0288],[785.14545],[2112.1868],[832.7634]
11063,aXubpbVAKV-A7PA7_v0K-A_919_aug,[4096],[2304],['no-entry'],[2435.4365],[1196.931],[2478.1377],[1235.0709]
11064,aYWocSE9Hf0gobqeyy9EcQ_2195_aug,[3264],[2448],['other'],[1612.8524],[1162.5051],[1662.342],[1218.9523]
11065,aYWocSE9Hf0gobqeyy9EcQ_3493_aug,[3264],[2448],['other'],[1773.7872],[1136.0432],[1824.4045],[1182.2521]
11066,aYWocSE9Hf0gobqeyy9EcQ_897_aug,[3264],[2448],['other'],[1840.1847],[1114.3229],[1899.848],[1174.1428]
11067,aZVt1U70Cmp2ytpx3dDJFQ_1938_aug,[4032],[3024],['no-right-left-or-u-turn'],[2210.0542],[904.6308],[2291.915],[970.3566]
11068,aZVt1U70Cmp2ytpx3dDJFQ_3105_aug,[4032],[3024],['no-right-left-or-u-turn'],[2705.1794],[1260.9122],[2780.4492],[1334.1453]
11069,aZVt1U70Cmp2ytpx3dDJFQ_4272_aug,[4032],[3024],['no-right-left-or-u-turn'],[2265.396],[1758.4645],[2340.2358],[1837.9005]
11070,aZVt1U70Cmp2ytpx3dDJFQ_771_aug,[4032],[3024],['no-right-left-or-u-turn'],[2511.6304],[902.6811],[2589.2166],[995.9991]
11071,aZw45E_lBP4IGau6uJ6EPg_1098_aug,[5660],[2830],['no-stopping-no-parking'],[2922.2444],[1452.0171],[3026.107],[1558.8018]
11072,aZw45E_lBP4IGau6uJ6EPg_2821_aug,[5660],[2830],['no-stopping-no-parking'],[1997.8682],[1019.8481],[2115.9233],[1144.9375]
11073,aZw45E_lBP4IGau6uJ6EPg_4544_aug,[5660],[2830],['no-stopping-no-parking'],[2529.0085],[2069.6064],[2651.7156],[2184.491]
11074,aaFZ2mwnrDimozPZ5ZJRtQ_1084_aug,[4032],[3024],['no-stopping-no-parking'],[1799.1835],[1568.8003],[1837.5055],[1606.4308]
11075,aaFZ2mwnrDimozPZ5ZJRtQ_2807_aug,[4032],[3024],['no-stopping-no-parking'],[2309.6453],[1963.4177],[2347.612],[1998.3207]
11076,aaLr21qMck0gleG_lPXs8A_1650_aug,[4032],[3024],['no-right-left-or-u-turn'],[2486.0645],[1781.5255],[2644.7346],[1965.2096]
11077,aaLr21qMck0gleG_lPXs8A_2817_aug,[4032],[3024],['no-right-left-or-u-turn'],[2689.4858],[1607.0205],[2887.2402],[1765.1261]
11078,aaLr21qMck0gleG_lPXs8A_3984_aug,[4032],[3024],['no-right-left-or-u-turn'],[2569.4324],[2199.2488],[2750.368],[2395.0442]
11079,aaLr21qMck0gleG_lPXs8A_483_aug,[4032],[3024],['no-right-left-or-u-turn'],[820.2771],[2207.8992],[1008.7096],[2366.5562]
11080,aabrMj-t1msBbchQE2pVpA_1928_aug,[3984],[2988],['no-right-left-or-u-turn'],[1860.2163],[1612.9496],[1913.7008],[1675.602]
11081,aabrMj-t1msBbchQE2pVpA_3095_aug,[3984],[2988],['no-right-left-or-u-turn'],[2844.3552],[2721.3494],[2899.633],[2788.8354]
11082,aabrMj-t1msBbchQE2pVpA_4262_aug,[3984],[2988],['no-right-left-or-u-turn'],[1816.2301],[2626.7078],[1864.8412],[2675.7085]
11083,aabrMj-t1msBbchQE2pVpA_761_aug,[3984],[2988],['no-right-left-or-u-turn'],[1504.3243],[2100.8303],[1555.9233],[2153.7302]
11084,aat8qzxIRt-RJACsHLkXDA_3802_aug,[4000],[3000],['no-entry'],[1593.081],[1195.3171],[1608.9236],[1216.1162]
11085,abh3olMoL1Do5Uxu_8PyFA_2362_aug,[4608],[3456],['no-entry'],[1936.6119],[1821.7639],[1968.813],[1858.4442]
11086,abh3olMoL1Do5Uxu_8PyFA_3803_aug,[4608],[3456],['no-entry'],[1243.6825],[878.3712],[1285.5946],[913.42334]
11087,abh3olMoL1Do5Uxu_8PyFA_921_aug,[4608],[3456],['no-entry'],[2137.8708],[995.90186],[2176.6724],[1043.077]
11088,acYXN1l-QC61dwsta-p6Tw_2353_aug,[3840],[2160],['no-entry'],[974.7051],[1269.5701],[1028.5376],[1349.7876]
11089,acYXN1l-QC61dwsta-p6Tw_2354_aug,[3840],[2160],['no-entry'],[2441.7727],[1259.4847],[2493.212],[1313.8267]
11090,acYXN1l-QC61dwsta-p6Tw_3794_aug,[3840],[2160],['no-entry'],[1894.4359],[713.00006],[1948.9419],[793.23773]
11091,acYXN1l-QC61dwsta-p6Tw_3795_aug,[3840],[2160],['no-entry'],[1380.2678],[805.7143],[1427.2686],[856.1943]
11092,acYXN1l-QC61dwsta-p6Tw_912_aug,[3840],[2160],['no-entry'],[1646.4259],[1026.3354],[1690.9236],[1104.2156]
11093,acYXN1l-QC61dwsta-p6Tw_913_aug,[3840],[2160],['no-entry'],[1581.6077],[787.1301],[1623.8522],[849.0306]
11094,adwIdJNVqg_z-03cIX2hxw_1651_aug,[4032],[3024],['no-right-left-or-u-turn'],[2990.2043],[1507.1198],[3146.3528],[1649.7789]
11095,adwIdJNVqg_z-03cIX2hxw_2818_aug,[4032],[3024],['no-right-left-or-u-turn'],[2332.9429],[1316.5775],[2501.8035],[1500.7562]
11096,adwIdJNVqg_z-03cIX2hxw_3985_aug,[4032],[3024],['no-right-left-or-u-turn'],[2792.9155],[1202.7628],[2921.0903],[1365.6572]
11097,aeHtEilfmvtcum0m6DB1jg_1146_aug,[1280],[720],['road-closed'],[573.87756],[373.66028],[627.2881],[443.59753]
11098,aeHtEilfmvtcum0m6DB1jg_126_aug,[1280],[720],['road-closed'],[982.6128],[595.035],[1036.5382],[659.75]
11099,aeHtEilfmvtcum0m6DB1jg_1350_aug,[1280],[720],['road-closed'],[225.18849],[473.9891],[302.46375],[546.59796]
11100,aeHtEilfmvtcum0m6DB1jg_1554_aug,[1280],[720],['road-closed'],[614.96814],[356.46802],[670.35565],[430.17813]
11101,aeHtEilfmvtcum0m6DB1jg_1758_aug,[1280],[720],['road-closed'],[960.6079],[334.6952],[1017.969],[401.6147]
11102,aeHtEilfmvtcum0m6DB1jg_1962_aug,[1280],[720],['road-closed'],[804.2333],[472.479],[875.70984],[530.9158]
11103,aeHtEilfmvtcum0m6DB1jg_2166_aug,[1280],[720],['road-closed'],[572.3482],[450.75647],[638.02527],[523.63116]
11104,aeHtEilfmvtcum0m6DB1jg_2364_aug,[1280],[720],['no-entry'],[693.564],[367.0097],[709.87274],[410.39438]
11105,aeHtEilfmvtcum0m6DB1jg_2370_aug,[1280],[720],['road-closed'],[598.6374],[445.96793],[661.5858],[503.97943]
11106,aeHtEilfmvtcum0m6DB1jg_2574_aug,[1280],[720],['road-closed'],[791.6477],[424.50854],[859.4427],[502.17142]
11107,aeHtEilfmvtcum0m6DB1jg_2778_aug,[1280],[720],['road-closed'],[331.52734],[402.72864],[399.9914],[476.96545]
11108,aeHtEilfmvtcum0m6DB1jg_2982_aug,[1280],[720],['road-closed'],[643.35376],[400.91232],[714.4178],[463.95508]
11109,aeHtEilfmvtcum0m6DB1jg_3186_aug,[1280],[720],['road-closed'],[1026.6073],[486.98172],[1112.0056],[571.32434]
11110,aeHtEilfmvtcum0m6DB1jg_3390_aug,[1280],[720],['road-closed'],[548.9148],[595.4873],[619.5915],[665.3387]
11111,aeHtEilfmvtcum0m6DB1jg_3594_aug,[1280],[720],['road-closed'],[802.0117],[576.7202],[855.52155],[635.7774]
11112,aeHtEilfmvtcum0m6DB1jg_3798_aug,[1280],[720],['road-closed'],[227.33609],[447.79788],[284.57935],[519.1192]
11113,aeHtEilfmvtcum0m6DB1jg_3804_aug,[1280],[720],['no-entry'],[889.0062],[430.02774],[921.6108],[498.8972]
11114,aeHtEilfmvtcum0m6DB1jg_3805_aug,[1280],[720],['no-entry'],[454.0155],[354.79416],[470.20572],[391.5809]
11115,aeHtEilfmvtcum0m6DB1jg_534_aug,[1280],[720],['road-closed'],[561.17554],[448.15866],[628.1982],[508.95938]
11116,aeHtEilfmvtcum0m6DB1jg_738_aug,[1280],[720],['road-closed'],[322.5178],[611.8474],[403.86798],[692.9907]
11117,aeHtEilfmvtcum0m6DB1jg_922_aug,[1280],[720],['no-entry'],[1011.27454],[573.3542],[1054.382],[646.422]
11118,aeHtEilfmvtcum0m6DB1jg_923_aug,[1280],[720],['no-entry'],[560.51184],[576.4065],[572.9815],[619.5903]
11119,aeHtEilfmvtcum0m6DB1jg_942_aug,[1280],[720],['road-closed'],[619.81885],[441.00522],[688.6609],[507.49008]
11120,aeMGqvbDFiSegEl9HS7rKA_2365_aug,[4032],[3024],['no-entry'],[202.5731],[1520.589],[272.9962],[1656.6656]
11121,aeMGqvbDFiSegEl9HS7rKA_3806_aug,[4032],[3024],['no-entry'],[1582.2314],[2317.2993],[1657.4572],[2453.8384]
11122,aeMGqvbDFiSegEl9HS7rKA_924_aug,[4032],[3024],['no-entry'],[2432.4805],[2049.631],[2496.778],[2158.229]
11123,afy9a2WwQSBfi0ghUcNfUw_104_aug,[4032],[3024],['no-right-left-or-u-turn'],[1557.1956],[861.9107],[1591.9624],[904.20593]
11124,afy9a2WwQSBfi0ghUcNfUw_1271_aug,[4032],[3024],['no-right-left-or-u-turn'],[2664.3064],[958.12933],[2704.8247],[995.0103]
11125,afy9a2WwQSBfi0ghUcNfUw_134_aug,[4032],[3024],['no-entry'],[2152.177],[872.7119],[2214.5203],[973.7637]
11126,afy9a2WwQSBfi0ghUcNfUw_135_aug,[4032],[3024],['no-entry'],[1273.6367],[1190.7007],[1287.676],[1220.7454]
11127,afy9a2WwQSBfi0ghUcNfUw_1575_aug,[4032],[3024],['no-entry'],[1576.7107],[1395.8547],[1635.6884],[1473.6766]
11128,afy9a2WwQSBfi0ghUcNfUw_1576_aug,[4032],[3024],['no-entry'],[1384.3246],[1316.7467],[1396.3666],[1341.7769]
11129,afy9a2WwQSBfi0ghUcNfUw_1866_aug,[4032],[3024],['no-stopping-no-parking'],[1129.2113],[757.4216],[1164.7614],[790.417]
11130,afy9a2WwQSBfi0ghUcNfUw_3016_aug,[4032],[3024],['no-entry'],[1710.8442],[1658.8135],[1783.2452],[1760.6168]
11131,afy9a2WwQSBfi0ghUcNfUw_3589_aug,[4032],[3024],['no-stopping-no-parking'],[2486.477],[1894.2465],[2523.1094],[1924.7476]
11132,afy9a2WwQSBfi0ghUcNfUw_3605_aug,[4032],[3024],['no-right-left-or-u-turn'],[3062.337],[1260.8601],[3101.4438],[1308.565]
11133,ag6JbV8ji4ri1ZBQEsiEDQ_105_aug,[4160],[3120],['no-right-left-or-u-turn'],[-179.00522],[1915.506],[-57.092613],[2036.5463]
11134,ag6JbV8ji4ri1ZBQEsiEDQ_1272_aug,[4160],[3120],['no-right-left-or-u-turn'],[4480.452],[1828.9478],[4635.284],[1967.9014]
11135,ag6JbV8ji4ri1ZBQEsiEDQ_2439_aug,[4160],[3120],['no-right-left-or-u-turn'],[2957.0151],[1814.1296],[3090.1648],[1978.367]
11136,ag6JbV8ji4ri1ZBQEsiEDQ_3606_aug,[4160],[3120],['no-right-left-or-u-turn'],[1284.8405],[1572.1138],[1399.3226],[1684.2023]
11137,agL9f1GAIUsoFlu4pbqoXQ_1940_aug,[5312],[2988],['no-right-left-or-u-turn'],[-190.06335],[2675.0525],[77.68932],[2946.0664]
11138,agL9f1GAIUsoFlu4pbqoXQ_3107_aug,[5312],[2988],['no-right-left-or-u-turn'],[4478.0757],[1474.4501],[4733.2915],[1713.8135]
11139,agL9f1GAIUsoFlu4pbqoXQ_4274_aug,[5312],[2988],['no-right-left-or-u-turn'],[-243.53137],[1840.7222],[22.405691],[2099.3884]
11140,agL9f1GAIUsoFlu4pbqoXQ_773_aug,[5312],[2988],['no-right-left-or-u-turn'],[1899.7324],[1474.9226],[2089.0715],[1685.4641]
11141,ahoE5duE5BVsPofJnALCgw_2370_aug,[4032],[2268],['no-entry'],[1786.4562],[1943.8489],[1816.5967],[1973.0986]
11142,ahoE5duE5BVsPofJnALCgw_3811_aug,[4032],[2268],['no-entry'],[2975.9695],[2066.3975],[3005.1138],[2091.1748]
11143,ahoE5duE5BVsPofJnALCgw_929_aug,[4032],[2268],['no-entry'],[2271.1267],[1506.8906],[2296.5107],[1532.483]
11144,aieLRg2Ljd-azFkMpHZinA_136_aug,[3264],[2448],['no-entry'],[2243.2156],[1133.9397],[2311.222],[1215.548]
11145,aieLRg2Ljd-azFkMpHZinA_1577_aug,[3264],[2448],['no-entry'],[856.2781],[1582.1263],[921.1885],[1652.3641]
11146,aieLRg2Ljd-azFkMpHZinA_3018_aug,[3264],[2448],['no-entry'],[338.52643],[973.093],[415.29416],[1043.9739]
11147,ajo4cy0-rzPKwfZCQJsElQ_1102_aug,[3968],[2976],['no-stopping-no-parking'],[2995.9133],[1313.0312],[3060.0981],[1369.1746]
11148,ajo4cy0-rzPKwfZCQJsElQ_1103_aug,[3968],[2976],['no-stopping-no-parking'],[2145.3503],[1496.1815],[2199.7217],[1547.5319]
11149,ajo4cy0-rzPKwfZCQJsElQ_2371_aug,[3968],[2976],['no-entry'],[2889.9214],[1299.2604],[2914.6274],[1328.5972]
11150,ajo4cy0-rzPKwfZCQJsElQ_2825_aug,[3968],[2976],['no-stopping-no-parking'],[1666.5001],[1889.5409],[1733.859],[1955.1343]
11151,ajo4cy0-rzPKwfZCQJsElQ_2826_aug,[3968],[2976],['no-stopping-no-parking'],[1864.9677],[1070.4353],[1912.6826],[1115.1548]
11152,ajo4cy0-rzPKwfZCQJsElQ_3812_aug,[3968],[2976],['no-entry'],[825.18396],[2135.5557],[854.0626],[2167.115]
